pokemon-001bulbasaur.png,Bulbasaur
pokemon-002ivysaur.png,Ivysaur
pokemon-003venusaur.png,Venusaur
pokemon-004charmander.png,Charmander
pokemon-005charmeleon.png,Charmeleon
pokemon-006charizard.png,Charizard
pokemon-007squirtle.png,Squirtle
pokemon-008wartortle.png,Wartortle
pokemon-009blastoise.png,Blastoise
pokemon-010caterpie.png,Caterpie
pokemon-011metapod.png,Metapod
pokemon-012butterfree.png,Butterfree
pokemon-025pikachu.png,Pikachu
pokemon-026raichu.png,Raichu
